outcome,group,q,r,s,t,u,v,w,x,z
0,e,1.4302935912273824,NA,0.9913081092081116,1.4796035723894885,0.8120142653814804,0.35050158659440045,0.710777796022748,-0.33023468290972025,-1.0590651510240627
0,b,2.3502836984116584,NA,0.5123949589178357,-2.4052346544778787,1.1076830115355827,-0.6001902804200696,0.034530638330297694,1.0634204702263008,0.4278272197485019
0,f,2.9559643955435604,NA,1.066961831901117,-1.280438689175692,1.2239377671840415,-0.46940336320189596,0.9016420250164872,0.4772145646900983,-0.07812245099632976
0,g,2.91110647120513,NA,1.356636285708281,-1.1521343572311644,0.7438811655915814,-0.6535091080001351,0.5393162315233215,1.2442552556037847,1.161546830665118
0,a,1.4313374748453498,NA,0.8183716135606809,-0.5336353189178584,0.690573212259391,-0.3615828230989746,-0.19652165864829224,1.0485299345613386,1.0880939104726837
1,g,0.9721796340309083,0.1618387175258249,1.0547184559620042,-1.3290877388610587,0.22810638643769982,0.34133172443515863,-0.11763679275882608,0.8139064445595559,0.4306837167136557
0,f,2.542544888332486,NA,1.6299099524357308,-0.29828006660216455,-0.10191451957098385,-0.9474496441245391,-1.5873975055899558,2.7199228366332893,1.2599490655817385
0,d,1.155683876015246,NA,0.5996999826883449,1.546031127431775,-1.0408729173656646,-0.37841623946206804,0.23738191064933983,2.1159771362481603,0.08299475525196265
0,e,0.7976542648393661,0.8453191998414695,1.106478646158767,-0.7380705761355367,0.3762078254812528,-0.08950167331631717,0.3188174919589336,1.825419417740373,1.0297349162285916
0,e,1.9072868751827627,NA,0.05165793566606436,-1.466431456713545,-0.2196006584296153,0.3364266588019589,-0.18303680151253007,1.3146817638617014,-0.19524465071328795
0,f,2.1416821405291557,NA,-1.0491960369071303,0.2454866190864554,-1.161429717091352,1.1158421528388585e-4,0.2711267514186861,-1.8235569403102387,-0.8664201080676133
0,e,1.301135168178007,NA,0.47758068411164895,2.22385105453985,0.42179557244983135,0.4816696369407303,-0.005659718093943514,-0.7163125611151788,0.30800582200975624
0,a,0.4010704157408327,0.747290838509798,-0.4763184701038895,0.1839557916496818,0.41199318551228453,-0.36056632290212476,-1.240905278750861,-0.08570314639039076,-0.4149444118059536
0,b,2.528864023508504,NA,-0.7359819397358528,1.4965156926512448,-0.01213989824152617,0.14020741653371,0.5875468799494636,-0.23990145857969197,-1.2315494869118793
0,g,2.9390420636627823,NA,1.3102550915656024,-0.3312837447729807,-0.023916028001004785,0.0349161746734034,-0.3623061071321494,2.009432564501249,1.1702935019280625
1,e,1.2018785553518683,NA,1.1698727253867789,-1.019271514604937,-0.15137648620309133,-0.37758375315750925,-0.1645710677217958,0.3419514078249051,0.5619163308058799
0,a,1.2672567120753229,NA,-0.6576572013330947,-1.6871131967382,0.7747922106318638,-1.1562829624245412,-0.47194264101201605,-1.213316885258498,-0.8137921521571807
0,d,2.7173428300302476,NA,2.2058615940606763,-0.9467996784958989,0.633742554175142,-0.7367332382725318,-0.681861814729993,1.6217432205189772,1.3876249361404174
1,e,0.6670454896520823,0.5442507397383451,-0.7899758443625482,0.1165350480499857,0.6536991981647835,0.41125567220801407,0.792541424531239,0.3192734180853225,-0.19363609799932618
1,a,0.8979601166211069,0.9338636493775994,1.4621637578013718,-1.2181366816680645,-0.18024202100290493,-0.9920141989264972,-1.0647027957231423,2.5041293051185427,0.39555589438223004
0,b,2.3082938860170543,NA,-0.7814950229189419,0.8140300723127288,-0.0752151773731774,-0.098837206772378,1.1114507258802109,-0.5986277428146798,0.23088758494527367
0,d,1.937743226531893,NA,0.1223225788291033,0.8828906007060746,-0.06784496145563594,-0.08894398440881357,4.5382902454416466e-4,-1.337256780050665,0.18870031445731206
0,b,1.3907437389716506,NA,0.9752167363290178,-0.3420774491189846,0.7273324667682318,-0.09985656133157211,0.09783698748353886,-1.0745537582461664,0.581682284908944
0,b,2.469576976960525,NA,-0.44641907916648765,0.43824376762882744,0.21862432465654813,-0.10134557035677999,-0.35890790448088333,-0.881872944409519,-0.8590769415107343
0,f,1.780852597206831,NA,-0.9140799532838203,-0.47234443976409374,-0.2702238379071997,-0.373647573566868,-0.907348095269803,-1.5975859480386099,0.8795417781992825
0,a,1.985554373357445,NA,0.05129085284653581,-0.9205586271331836,-0.3703937650327089,-1.2232228070667255,-0.23172125734807614,-0.7789948529880045,-2.41804340014873
1,f,0.46728799561969936,0.8768493426032364,0.06593010285774975,-1.0891205344308403,-0.755206313665794,-0.15860276091867861,0.6512347363959143,0.98362360451398545,-1.216414962534318
0,f,2.9002444522920996,NA,0.2001734323121667,1.3332611621611803,0.5931270604266893,0.8032705784461798,-0.39048669001130787,-0.2955266701917404,-0.33021607263297625
0,d,0.3271400642115623,NA,-0.4667775193569502,-0.0369134559901198,-0.41307737656718213,-0.3850309715195619,-0.05886329031103507,0.35525231105179506,0.1869006080940086
0,f,0.36429088306613266,0.024578260956332088,0.46501888549628995,-0.03436078563583259,0.5613695400357694,-0.06622737084254612,-0.43547178805743886,0.4995634440273822,0.24281201175316422
0,e,1.233324104687199,NA,-0.8717926771913417,-1.7135428098564163,0.09647973964702419,-0.27518433144722354,-0.10495191086785136,-0.4593301111208078,-0.13434470535547083
0,g,1.3636630370747298,0.46163315465673804,0.5936872112534574,-0.7614206864061109,0.8121660799534886,-0.4842713442463398,-0.672846713597475,2.0434154803260682,1.016182169390036
0,f,2.0340942519251257,NA,0.7692861514594779,-0.9187506012918287,0.6686919262263387,-0.3244958996598558,-0.39009815550713045,0.842378468581691,0.24797711976179002
1,b,0.678466891637072,0.16211923630908132,2.2248573322912564,-0.036971276882791816,-0.15392842842140253,-0.9001413822893702,-0.2842675316006844,1.9265542938356401,0.5837279270179465
0,b,1.7742207159753889,NA,-1.180947297028566,1.1499143837556416,0.20737650499407634,0.8393899266875169,-0.03480658755937785,-0.7859381731583439,0.08577675613115393
0,a,0.24305313569493592,NA,-0.47794730824066267,0.9298777237864407,0.39612626773541515,1.053288267153776,-0.366292749653048,-0.3860676045644985,-0.5266470154300292
0,b,2.2250130681786686,NA,-0.7001343490770446,0.7682001706253947,-0.8324760105259392,0.5918939313107706,1.6655854846689002,-2.214423319225479,-1.1210994951984217
0,b,0.3795787920244038,0.1860771607607603,0.04799992619715873,-0.1716698555773068,0.9797676309156963,1.0053239339504918,-0.2302847220132379,0.11396876466260637,1.1243993069687972
0,g,2.8237190670333803,NA,0.4236534279585439,-1.7968609582594024,0.15247855638589297,-0.9672989649666759,0.43317116204544925,1.0124572117693396,-0.12785898487060338
0,b,2.888927379855886,NA,-0.146128780410674,0.941258119675683,-0.20106283934946337,0.21568863445769648,-0.4704917207867959,1.3192984228097022,0.1518000592899756
0,b,1.5700912128668278,NA,0.43129708241648573,0.8548833922325688,1.0961214213875836,0.4851574453454748,-0.9400172143890378,-0.9600945967236518,1.5691248141363143
0,g,2.601415424142033,NA,0.1995194820717796,-0.8751272674289993,-0.8070368738292364,0.8200050630403971,0.2849380271644561,0.9720089463632069,-0.33207843531919784
0,d,2.74361367453821,NA,-0.38475543205412077,0.009033954415089232,-0.9642348916162997,-0.18342528677905715,0.6165089628816537,-0.037240980750601393,-0.4202472260980055
1,d,0.29841983830556273,0.9842145857401192,-0.051368177007145854,0.9081749491670893,-0.8134516977949435,-0.0987497818870191,1.000097094197954,1.6528883011566995,-0.10996096332495853
0,g,1.186647992581129,NA,0.48140119427805234,-0.1562217487955276,0.5545969527416873,0.7370564586257023,0.39741786014473024,-0.14044293280608122,0.09380937050764596
0,a,2.455069533549249,NA,-0.5157745762863699,1.139952413121767,-0.29088029797622206,1.4572922090263136,-0.3103713201030996,-0.09556850074606904,0.3131114018152419
1,g,0.01588848838582635,0.37873286195099354,-0.2357000251256663,-0.7218354673066182,-0.42572648334105623,-1.0195649997432543,0.8756401399368248,0.4978731108200171,0.3060496604750988
0,g,1.5393645032308996,0.08856602385640144,0.6094203158256988,0.8084230303706976,1.2586352412658022,0.2636415343584307,0.6387129505429199,1.4038814807709499,1.826720215276783
1,f,0.9168371083214879,0.7600638307631016,2.16436163816915,1.0925011853352453,-0.005371812326366007,0.37946089167543734,-0.6511755448083292,2.332526047942892,-0.3601066280475209
0,e,2.710183307295665,NA,1.2910478628657875,0.7924657309478492,0.22382896190824803,-0.5106798378455886,-0.06357575341275293,0.9061457868852205,0.28701564018707626
0,f,1.1643549324944615,NA,0.24437376640937553,-1.078594408048401,-0.2909512301291004,0.18083002049245572,0.005642363978406676,-1.768538413887154,-0.5660131832522349
1,a,0.7756927418522537,NA,-0.016983517610163645,0.08920318814089001,-0.8373844788901791,0.07236558584668361,-0.16616641193558454,-1.815621909094425,0.13715824808427873
1,e,2.063552922802046,NA,0.49620149787343504,-0.3648507262862343,0.18762566315027746,0.6457735655259561,0.21664723764526628,1.5439601082487098,1.4605588399673217
0,a,2.9652425057720393,NA,-0.1947048072380545,-0.5137788889054065,-1.4430887508908519,0.40658924213133524,0.5951651033531922,-0.617467386300317,-0.597878130909699
0,a,1.9784434740431607,NA,0.6077771096174014,0.574260936406684,-0.5110054902874371,0.258763289288757,-0.31796858088658353,-1.7883503058839425,-0.47133664963032756
0,g,1.8591042172629386,NA,0.23961732979034014,-0.96858150774593,-0.24164268619724366,0.19969441138806776,0.31581082889736417,0.2043921548555413,-0.6138410739398785
0,b,2.953801461495459,NA,1.1128616585592244,2.3403158612943415,0.12681318005512107,1.3869244008826214,0.16741804266770152,0.73510524171989,-0.49468049149860976
0,g,0.8806561168748885,0.40336337964981794,-0.5943537831650767,0.4547654050995463,0.06696007293317272,-0.5797712630486583,-1.0977431559582926,1.930491952859625,0.8262167197068562
0,d,0.9811823582276702,0.9380501103587449,-0.022287334522175517,-0.5725801431741553,0.2354547301016007,-0.39633959313154277,-0.5945281721314293,1.2326981593166173,1.0171758134003754
0,e,2.3464831416495144,NA,-0.7244496974582292,-0.11173094436031028,-0.07067512047458588,-0.24072640544570784,-0.1694904465837078,0.47453233520363153,-0.9023732854937628
0,a,2.725421726703644,NA,-0.27852451294602093,-0.7934809664742029,-0.019917097345356016,0.019615489135360376,0.4980105197117251,0.82005457088001,1.2553507996004278
0,d,2.629832776263356,NA,-0.23919648434041607,-0.5548298923673032,0.7023604514132842,-1.7751713519960741,-0.07501297228042181,1.0856520844851731,0.24982034577845338
1,f,0.41740549681708217,0.80644754390232265,1.045824155230353,0.8844528218999037,1.0085376067483087,-0.27243116424249125,-0.38287239803494494,-0.31578848383654856,0.8320436863363968
0,e,2.8439951583277434,NA,0.4933572132448053,0.7579756604904097,0.2613998678282366,-0.03300096394266716,1.3735044330464372,1.941620396120432,1.0366276168210984
0,f,2.2793273027054965,NA,0.33431652970105397,0.5103544106903025,0.49616613981419216,-0.07239053901444487,-0.5941754453516794,1.4735395454222506,-0.05474275033818543
0,e,2.3931509738322347,NA,1.0861804710750462,0.47812317792119996,-1.067976803739664,-0.44927463184560334,-0.04462582669680564,-0.23308195936294107,1.2171049911834142
0,f,2.026074993889779,NA,-0.697950791392368,-0.7413887100854236,0.15766072461161845,-0.047980536901521625,0.6205572351103948,0.9914959271132253,-0.7805453120438809
0,d,1.1714612217620015,0.3406153314281255,-1.202516799686748,-0.690545678946155,0.9859249884432559,-0.8490975227525963,1.3700336485415008,1.134623655033423,0.9343145670229595
0,b,0.04563378682360053,NA,-0.309433405698419,0.11852983925138738,1.0430468856271788,1.1992658624466936,1.7459699042346997,0.06065641953530715,0.3493739267507921
0,f,0.8244538167491555,NA,0.8535172606471493,-0.23235146370820708,-0.5501733881483463,-0.34180849217957615,-0.29235928003916234,0.5370089582327762,0.9929553289101194
0,b,0.43056205403991044,NA,-0.03589683377341235,-0.32450214289568285,-0.14127201800779482,-1.2493567773698468,-0.7600171465139782,-1.4244111817123049,-0.004844982042748858
0,d,1.194169744849205,NA,-0.03498978697532035,-0.6651094080165981,0.19181190575564794,-0.5303746609674934,-1.341280775706086,-1.1257733341555363,0.16565955017385975
0,e,2.320363148348406,NA,0.9316639101951774,0.2352727756914854,0.8992048947599559,0.26486481439307047,0.4317486544377083,0.6430700430062242,-0.33420553744263637
0,b,0.24897357705049217,0.8281547711230814,1.176629886749625,1.3566276647092035,0.46354959045102256,0.24369292920306448,-0.11474020359499164,1.8723328828376995,0.8119046332339592
0,a,2.1502869995310903,NA,-1.8362412350431154,1.2776015519937058,-1.864819628300847,1.3025747726546568,-0.04459212162732884,-1.877243157374648,-1.1843416430979152
0,g,0.869384280173108,NA,0.07313630791673773,0.21055598836418246,0.45344081282495796,-0.41978291014608393,-0.7717551416708932,0.4340641764897965,1.9750309052497426
1,b,0.8929793837014586,0.11444374872371554,0.15340506120139263,-0.6240469454560769,0.254146181097781,0.10053126717606789,-0.06695839590781018,-1.728753744913356,-0.6571304654427106
0,a,0.37572561018168926,0.32506642513908446,-0.16164808318081098,-0.17358139546788157,-0.7516461279508541,-0.1857960991351028,0.12050988878782054,-1.5158856938152037,-0.08142062894072555
0,b,0.5716798030771315,0.16086902446113527,0.9885207800320013,0.11354494710036526,-0.557135691212067,0.7359380475711916,0.8296637524679796,1.0621725450251438,-0.030091315652781947
0,d,1.6391901501920074,NA,-0.5762713543021125,0.29097934788220015,-0.2733928393247549,0.1201322399826793,0.8332151887415893,-0.0487184968070869,-0.5231097496973174
1,f,1.2981697905343026,NA,0.3128370503538674,0.7998474299868961,0.12765198758122515,0.29047529714580594,-0.5760303403133907,-0.19368497477263769,0.57550523475367
0,d,0.9292733666952699,0.7692707178648561,-0.38981862686783103,-0.3255457674968346,-0.21583859142950557,-0.293878403841391,0.015197299976262867,0.20305696202274048,0.9498917036974628
0,e,1.9588719306048006,NA,1.0657904873900557,0.7998028853903654,-0.0764090642989152,0.42151104242265724,1.0391530898189831,2.6675798672879374,0.7455901198782653
1,b,0.41883601737208664,0.9909957742784172,0.8212837825114764,-1.4292618517339315,-0.026175213547944,-0.23910048207511067,-0.34121052694987064,0.10229845133281971,-1.0182192572692277
1,d,1.5163436201401055,NA,-1.1681814870621385,0.9862428632669363,1.52339292385629,1.1668063029485558,0.8678598782266345,-0.7225440148751189,-0.37424139485638014
0,e,0.4263828608673066,0.3279204647988081,1.563536969863962,1.2879395332982324,-0.5636893683603418,1.4618637460783976,-0.6315106263012775,0.2999885589185612,-0.6045570043601942
0,d,2.0106600041035563,NA,-0.4366894495060115,-1.7144562433301935,0.6712520511440505,-0.5505067963221798,-1.1687428289757427,0.2174935355829939,-0.1642956711535256
0,g,1.1820418636780232,NA,0.4179680445891496,-0.4668735511109765,1.4468548068712135,0.3552482870860617,-0.2073748769216005,2.8505296952985604,-0.26590916924516306
0,e,1.1721393631305546,NA,0.11249911102073606,-1.199310067605237,0.9058827089012313,-0.6360990962408648,0.4021013953924696,-0.2233365234530924,1.340111137719475
0,a,2.6154414480552077,NA,-0.03654898665795528,-0.22165755405247659,-0.7659469050831794,-0.38353954235544646,-0.03205950800896211,0.17338414860865853,0.53867356390503085
0,e,1.5575949631165713,NA,1.4367503078185337,-0.7670699767919027,0.6545558590820721,0.8456236785927428,-0.2700905108187112,0.7841860221474394,0.387461012833751
0,b,1.5800258531235158,NA,-0.012392839820761378,0.379984902740479,-0.46209241272014207,0.5147412608709585,0.1538694154751286,-0.4155694223111283,0.7421861517173994
0,e,1.7841353772673756,NA,-0.37890369493928866,-0.4170187893368328,-0.03153886944412801,-0.08555774324119328,0.13850449619035207,2.0494420767226127,-0.022274768961802693
1,e,0.7365112204570323,0.04881052719429135,0.14204683678193875,0.6314618914089338,1.1874590113744425,0.41338860057939175,0.537182573956267,0.9586394126538296,0.8569964896147951
0,d,2.1407710025087,NA,0.17918096078483978,-0.05707856275463674,0.11610220140786749,-0.21832353581285188,-0.08951115337420264,0.5097689609971552,-0.09429376840644405
0,d,0.06446066102944314,NA,-1.7092248800909196,-0.4292323768391195,0.04692687308231808,0.02520572803990087,0.20130065113695234,0.43160219912518427,1.0784949528679173
1,b,0.9491747198626399,0.6925954057369381,0.46643734579698987,-0.0945599398026647,0.7144016243251307,0.35534537868533356,0.2445844450955923,-0.6564567887754917,-0.14437580730705551
0,a,2.2852079984731972,NA,0.48005329339890973,-1.2135181920658462,0.05256824842440057,0.10059182130756755,0.3683526261315475,0.04340781112404762,0.3212475139788013
1,f,1.1122622739057988,0.9707398633472621,-0.5032510291497166,0.9201897729860845,-1.3159184666390742,1.0484860310918576,0.14069988081354112,0.6868037791061425,-0.9249764940646421
0,e,2.054676029132679,NA,-1.057699596486123,0.7840457311167294,0.6720501997083347,0.28992818410696647,0.09688771245708758,-1.249237263850707,0.7494696712116239
1,g,0.6033941837958992,0.9140427380334586,0.04052925127204293,-0.03659257846143292,-0.2535498677745865,-0.27158358493448503,-0.19416439486031223,-1.147648514528974,-1.2204383060319808
0,g,1.964100629556924,NA,0.6244369859886335,0.45151409855805663,-0.5204119501244636,0.04386375928412921,0.25707538582154243,-0.5489462449942554,-0.9114912966514996
0,g,0.3427624886389822,0.21988358441740274,1.059143631020339,0.13527576844794825,-0.4711562461813826,0.5889277370587945,1.0277667734128246,-0.14710012231712416,-0.0734660064178258
0,a,0.6531796208582819,0.1945993157569319,0.3318256571548843,1.6425490613916411,1.0208232651986837,0.9450252771723405,0.8997038271879165,0.5057281529002072,-0.25786020188974446
0,b,2.7580736610107124,NA,-1.3602481864032103,-0.31556131074397215,-0.03764525664075047,0.10598519492236598,0.08443604959679582,0.14767240314963073,1.1055824396353373
0,f,2.5921971907373518,NA,-1.7162036351436147,1.2529916253382212,0.30998604469184743,0.12941477728333242,-0.49215031307834795,0.3060402170157132,-0.7588462995252564
0,d,1.5925238945055753,NA,0.07120797274708895,-0.9570884720387005,-0.4391991689534298,0.09687196279736948,0.27705218962060696,-1.055685253061755,-0.8582765054593002
0,g,1.210030910326168,0.5623304801993072,0.40742664130947537,-0.5035465451025487,-0.5573479594283006,-0.6481321526656998,0.13946416251804158,-0.24679945257916558,-1.0830623204964773
0,f,2.4332624170929193,NA,0.29187402902875476,0.16633281263124267,-0.7268822781474972,0.08204283411488322,0.37917160583066467,-0.8285457912658458,-1.6246424246532591
0,f,0.763868099078536,NA,-1.478319661655966,0.3105733544720556,0.7000433864781028,0.5006888852291917,1.0534145291595112,0.9063764354469129,0.18142043707932093
0,e,2.492124949581921,NA,-0.10908487929719457,0.7238892516354661,-1.7695170125773705,-0.4618810912822319,-0.6017019070580893,1.8201689476626082,-0.788856556759053
0,e,2.701117602875456,NA,0.782638023425576,0.06397104236823774,1.2274573981254462,0.09080923373811035,0.595238142913719,1.6012492880345657,1.3685393101460517
0,b,2.4135902845300734,NA,0.5693265903072912,-0.6448423689149766,1.5079357515026608,-0.6062798321796056,-0.6042383553089432,-0.3934443350564108,1.1307270317423144
0,e,0.1056278224568814,NA,0.5530916546340265,0.9038952989711839,0.5630329813078719,-0.06632937323281252,0.172404242159712,0.08922469085695112,-0.5913905974706871
0,d,0.7305370601825416,NA,-1.1229028427432333,-0.19195454815062904,0.14013381893941476,-0.9822333244761745,-1.0745859300301075,1.7166629540615896,1.1065501071011428
0,b,0.39019856695085764,NA,0.1740487307452388,-0.038879422669271704,-1.296988103601027,-0.0898305888868866,-0.5526280200041525,-0.2592633645547037,-0.7740214527541411
0,g,0.3636132020037621,0.8296764029655606,1.082000534288619,-1.6957652034037898,-0.6367689393786224,-0.18678366054014156,-0.16621454295691318,0.02455265052159139,0.17645288350715083
0,b,1.641002613818273,NA,0.6600214231111836,-0.8878207856608573,-1.087707353261327,-0.6149440578029646,-0.1039023429957965,-0.6049266485430491,-1.7654769527679988
1,g,0.692086020950228,0.35073646693490446,1.248805657430469,-1.2278621391163078,-0.4833623282936368,0.008707509450800677,0.1401285492329807,-0.8650335213478867,0.47647382222535906
0,e,1.6961915760766715,NA,0.14486476658100111,0.5622468140249149,0.25738480980695677,0.4157772821784766,-0.4750103887266285,-0.5774700859285289,-0.5240307121946248
0,f,1.605455911718309,0.46919855498708785,1.4985876320223162,1.2392185062758843,0.5213764506680807,0.34633878617068953,0.6292803323744308,2.4117809311499245,0.8999107167366812
0,b,2.1777806323952973,NA,0.45893676871701433,-0.8228412132387743,-0.5892792893892619,-0.6377960857741567,1.3429428367605252,1.016578505475993,0.13408944478635068
0,b,1.926753448555246,NA,0.3233359767544845,-0.3146787193202452,-0.37672494644280363,-0.9967451096755906,0.5396933637018443,1.6568934933340094,1.1419209666826329
0,e,1.4188490111846477,NA,-0.5556997131415611,0.2654186157407195,-0.046749944944472516,-0.15613546685398882,0.9423992598433273,-0.8230902040988215,0.4755692611172069
0,g,0.6297371650580317,0.5351637795101851,0.3513998620051735,-0.008672518999104616,-0.8959473127289159,0.17416919787099544,0.5726591556796388,1.8416908664650355,-0.4823148083761577
0,e,0.5666054484900087,NA,-0.12806852476054736,0.42900509848683943,1.4561995011851496,-0.47405129611765395,3.724629753364267e-4,-1.7295307453235493,1.5271250420264346
0,b,2.870345684699714,NA,0.015467052711662044,-0.023974454563921225,0.4661190642290779,-0.03447540123829462,0.805360920470662,1.8355266122920084,1.0705022315857287
0,e,2.6637678304687142,NA,0.06699544817158187,1.1565148638204799,0.892859685960658,0.30125388572205025,-0.311658273314775,1.1705593776617147,0.8614848964636551
1,d,1.1128335467074066,0.19759199465624988,1.1956102935515496,-0.32553411292239914,0.02395698354507196,-0.37739621813286317,-0.6964070051911649,0.15303672416177216,-0.20233769513967576
0,e,2.8736423808149993,NA,-0.8782367416878918,-0.3226926570388704,0.8156686530866617,-0.0019789256308171965,0.3617233382748638,0.3591732790310742,-0.24678124557494263
0,e,2.5117660481482744,NA,-0.16432942961210018,0.0727153959372006,0.013521482104135008,-0.016672363200477054,0.4455847738253088,-0.33679693498460106,-0.2026051200823401
1,d,1.684300106484443,NA,-0.3258553770949274,-1.5285234895381583,0.5427066176159618,-1.1345916078659424,-1.1340658829205075,-0.15412509226639248,0.684543132387384
0,b,0.11463418789207935,NA,1.0739338136035597,-1.8542930015721681,1.9279536906223815,-0.5631465004777872,-0.0800562750042473,-0.37246908403182216,0.25790220529315877
0,g,1.9372794760856777,NA,0.4406743122426677,0.20960234430597616,1.2439551649784195,-0.37582442589107307,0.2500204187455413,0.831698807374092,0.9856833986850968
1,f,0.8468741371762007,0.39255689759738743,-0.47497322126858976,-1.5004497244339654,0.08892984174260997,0.037256578684000285,0.6175798467092839,-0.15896837902162686,-0.316542497750846
0,a,0.6686145595740527,NA,-0.43193554517133315,-0.7272939987269749,0.8052822307718546,-0.37050891634155037,-0.8574152321854651,-0.5067234383246458,-1.0835376422960568
0,a,2.586671052966267,NA,-0.3941866196398414,0.7945075089781004,-0.2029413957708153,0.8251029596370288,-0.2843120942005538,0.2630846658537993,0.5697635274584106
0,d,0.08425998478196561,NA,1.5508517967717408,1.9979424932735153,-0.5099066681464381,0.5138729313075686,0.049609978290384556,0.6004329512547677,1.3383644180029821
1,f,0.8976387006696314,NA,0.9593642368131527,0.34220288713675306,1.165781232881047,0.06859599969843902,-0.9026112805796245,0.032267196797015896,2.03988348809406
0,e,0.33653377345763147,NA,-1.3015957674759346,-0.32589885728971846,-1.4642368632758445,0.7238087508633029,-0.924277379197135,0.4830247843148267,-0.5703397626000644
0,b,2.6945024728775024e-4,0.7154270389582962,0.47181101064591613,0.2607294358647115,0.8120754516013211,0.39003145724649907,0.6853285826742737,-0.072697445461896,0.2678614067314274
0,d,1.8702122792601585,NA,-0.8410282400192644,-0.039866488003332166,0.6361453958499483,0.3612843411700938,0.014884264533943897,-0.13387580522591153,0.7184989181891268
0,e,1.1623193733394146,NA,0.09427456453126282,-1.2570495174306027,0.41317130469260155,-0.205430255019407,-0.13905974460588857,-0.07870906626643248,0.26026598967234005
0,a,1.4913609442301095,NA,-0.6539514394218431,-0.9163533964021784,-0.6921672892936024,-0.23481323729265266,-0.7076827822179413,0.14475076605929038,2.0232572623368226
0,b,2.7822779885027558,NA,-1.709240605743077,-0.6612132909739609,-0.8338097928208649,-0.7578953850176839,0.2481125655148061,-0.5397616976654265,0.14035344949856443
0,g,2.615620097145438,NA,0.35229882247601224,-0.7005547112788247,0.4743872814019491,0.12256257513686322,1.1322012672985127,0.8782756151141153,-0.20728076537858237
0,d,2.210998300462961,NA,0.23921991391584888,0.840181279518107,0.023945186114708264,0.21182329343098916,-0.5143904330687917,-0.7471685689045063,-0.31455738862781235
1,g,0.98084164573811,0.23925085295923054,1.0823060682800512,-2.239169399160995,-0.718918363448094,-0.4760351591195492,0.31655558103076886,-0.31225876658295826,-1.5284524667842494
1,f,0.7613307579886168,0.8237904598936439,0.7820014054016244,-0.089003954677806807,0.22296777968694714,0.8233012609698941,0.8272586135372216,1.4256735125024558,0.6417759177583557
1,e,0.5686615384183824,0.17076886887662113,0.32870643967094565,0.4076019603768722,1.524077179042908,-0.32116489344805893,-0.5585957195580447,0.5489927958478955,-0.21922837512653154
0,g,2.0311142241116613,NA,-1.769204342875838,0.9502650073261328,1.0394362768462624,0.48658482760142385,-0.9283612884872379,2.414375565384746,1.2600563839594832
1,e,1.1524510143790394,NA,0.003554407715048058,-1.91280686886466,-0.31057551210667467,-0.8581803411422309,-0.6063716122338769,-0.8538976884277383,1.028177969755936
0,a,1.9479285289999098,NA,0.531307590104833,-0.7877250946310665,0.007113884588104691,-0.8500075925724648,-1.3059075400502023,0.2629040716051181,1.4578849641316607
1,g,0.49332604743540287,0.012540151597931981,-2.0107032422294573,-0.6238600271810861,0.32979905763427647,-0.06932478734415584,-0.45722106981970023,-1.2410382003811917,-1.2635523311207297
0,g,2.6864947588182986,NA,-0.32428131092290513,-0.07254176050904017,0.10664741538449302,-0.4769489989903835,0.11495583456590242,-0.3732963441233702,-0.7368402633077913
0,f,2.696340038906783,NA,0.5200246089565297,-0.6989952117406212,0.2142640021229818,-0.006388854848415698,-0.24529803135028672,1.202571578525089,-0.4020750143662254
0,b,2.432114606257528,NA,0.8129750496828065,-1.128261665580062,0.5817180729724994,-0.1833972653766776,-0.21999034097084985,1.456784991315656,1.480391552459449
0,a,0.2598520992323756,NA,0.24686170340076533,-0.7876189916715698,-0.7166065694592988,0.2507378308121161,0.584482853186473,-0.975981496660096,-2.0108671512131813
1,d,0.23591234302148223,0.22610501665621996,-0.5109530498266804,0.6645383085733816,1.5986485815408704,0.5538597262733886,0.10979985287967224,1.97554598901799,1.9051811790419255
0,g,2.3104072473943233,NA,-1.1129199920722512,-1.8369808063051236,0.9998564271611932,-0.8629525331474708,-0.22114176307202021,0.7952577024690353,1.9143053324464963
0,e,2.5407116871792823,NA,0.5892889220515815,-1.5419538368287649,-2.0618001720678487,-0.6011279369985306,-0.7820431821121191,0.7278203594261695,-1.4579173338382523
1,g,0.450420017587021,0.9411406123545021,1.1242476883023838,0.9516966822543436,-0.7032449283604716,0.7629780178211083,1.0159184950487619,0.4130103479381841,-0.9029523768939907
0,e,2.1944573821965605,NA,-0.32070632874013993,-1.1301648622919154,-1.2630882876177711,-0.9289814912781416,0.4455343538043091,-0.05792931653267652,0.5330945864667136
0,a,2.3934720726683736,NA,0.24380917112031114,-0.12930303781135893,1.480833197644664,0.33981283652451144,-0.17815260394431653,0.8133180187754567,0.1549278095788083
0,g,2.4006165030878037,NA,-0.5259665868589198,-0.05540806747218974,-0.08652125299222575,0.539607217679777,0.35334935307568244,2.0996870341161946,-0.28323061956755113
0,d,2.941845954861492,NA,-0.0026812476503100674,-0.9708497199459956,0.15568839626774317,0.1036667209393975,0.7418977559785525,0.21280152546835113,0.8013175872112226
0,f,2.9425386297516525,NA,0.30328258409617365,0.13941842108670796,-0.6121889811238903,-0.625495948213598,0.3061810363854516,0.25987843328509413,-0.783868022884197
0,f,0.4881252748891711,0.6722657589707524,-0.24053324884496358,-1.691913949991971,0.5166433114032781,0.08203142499843297,0.382333566779378,0.8351084628514778,-0.8610046517876584
