group,q,r,s,t,u,v,w,x,z
b,2.4601461882703006,NA,-0.5464011670490063,0.7140888771142585,1.234243959593257,-0.6583057114833422,-0.10909800668312443,-0.5414655407953961,-0.3714814008945757
e,1.0874151312746108,NA,1.9972926877069495,-1.2936676786722687,-0.3354290074365996,0.23800421709670522,-0.2996925322810182,0.6214311033639908,-0.13669032113996266
c,0.293399915099144,0.814240261213854,0.9363979955679628,-1.5281151256842174,1.8049280887964487,-0.7270624293131136,0.05206930608401514,-0.004155109476025098,-0.5322711270561553
f,2.087489554658532,NA,1.3380565146946295,0.6018848704675311,-0.9131226299892713,0.4094557177604847,0.10709893306742753,1.965975862019066,-0.21441195187316914
c,1.9514473134186119,NA,-0.12281609222342271,-0.8102818151144192,0.06067850518335502,0.6058215014924184,-0.20342485698422352,0.808758319829938,0.8267164957920763
a,1.4282548162154853,NA,0.4888803985529354,-1.7372732824553077,-0.6693156737978533,-0.7033321046844051,1.1613526004156742,-0.29738913999108785,-0.09116258026016268
b,2.8436927651055157,NA,1.2941045382413199,1.4598813571061264,-1.1876989701724294,-0.4690065525629009,-0.5934412030902259,0.05473219916609809,-0.8046037406132849
g,0.23727093636989594,0.37317328876815736,1.0549059679026442,-1.3968593417227335,-0.1036400271871057,-0.2599221538199091,-0.11732097818063575,2.304627248929487,-0.39706891875377914
a,0.7573967794887722,NA,-1.3932468321201927,0.07773286241117061,0.9952248582899559,-0.9275045010781287,0.3140437455038254,-0.3893949627759047,0.4910098854575221
b,2.5908682874869555,NA,-0.5474512478114866,1.7778858762326888,-0.7954871779086585,0.5698024519659443,0.26023092078276816,-0.030244863458932292,-0.402209025734763
f,2.8901547419372946,NA,-0.34314761226580004,1.6654357659227932,-0.5591818383440917,0.9758380424053328,-0.057533725284906856,0.04390572154514627,-1.0678559106742866
a,1.2721270895563066,NA,1.4456130280995159,1.0965664534458655,-0.38859970800134647,0.4599437283752653,0.03170277751307917,-0.7516257439912079,-0.643367408418728
a,2.2665172750130296,NA,-0.07929982161450601,-2.3072493583596123,-0.8171936938479561,-1.157797484358277,0.5349157195422239,0.4068494080329494,-0.9506679104737418
f,0.735771750099957,0.051955269649624825,0.18155787770725518,0.060950683242128455,-1.4677636365987838,-0.1856559711837883,-1.3170405131014384,-0.78882746274233,-1.8070986083936338
g,0.9641353755723685,NA,-0.13247598864815885,0.11570847895107851,-0.9016594508252104,-0.36498723645111075,-0.09814467741928522,-0.2439312137077646,-0.6618078143006075
g,0.6756288099568337,0.39142850041389465,0.06945652986192971,-0.16429608244095326,-0.03423730235786249,0.8495022873605256,-0.3018273613209054,-0.12812465598514988,1.7165475913622998
e,2.761564788641408,NA,0.8075377742476999,-0.1629177341729619,-0.1804764489555202,-0.01438317461647446,-0.8292149758276489,1.396949738361005,0.4336105370620852
e,2.3656531318556517,NA,0.0726239663353373,-1.156673018212453,0.43081292010507005,0.5304049133851136,0.581251160595207,0.015781339783220882,0.13695306634875942
c,1.9740538448095322,NA,0.5991498041881488,-0.9340325389477786,0.5174562113116457,0.0234993798792712,0.37651995845291597,1.0049230667099571,0.5392703889391154
g,2.967022804543376,NA,1.037371544440196,0.3442945915939282,-0.7660929014446695,0.2505243320277486,-0.1791703424416577,0.26660881350518395,-0.9020487309269647
b,1.6003556807991117,NA,0.025032550801998794,-1.5100502045166366,-1.8983073583832588,-2.197982852774822,0.37149836374204454,0.1978762347716213,-1.3802834826563808
c,1.4354779722634703,NA,-0.2864448688142893,0.5087601706511455,-0.6935972315215342,0.09833792162095191,-0.15295466431069002,0.5972445466792259,-0.6039558385194488
b,1.2435075205285102,NA,-1.1657662194600946,-0.06209999772896597,-1.5668374847597226,-0.3062250019703122,-0.20416874414300143,0.2423430772220717,-0.8479816377617161
c,1.4640030988957733,0.4500524594914168,1.4515204608918868,-0.7488217321742555,-0.10634132247047884,-0.1714823490362386,0.6694058026840439,1.6463779087968413,0.8784128050969613
b,0.9039757323917001,NA,1.2225915730830779,-0.8379964478254641,-0.22178958582395714,0.3239285562434248,0.05786676065967386,1.2918809414994303,1.1630785796283625
b,0.8550716580357403,NA,-1.4597112340658056,-0.35827773183109707,-1.1444214848374556,-0.3181067128707747,-1.5446465592870968,-0.8790077369364682,-0.8064053700621734
f,2.904851181199774,NA,-0.26118605787803706,-0.5365160170236793,-1.0660671471030814,0.4836556947780317,0.12256470876647801,1.2859286757184156,-0.3735707502918766
c,2.6208756174892187,NA,-0.8111388654267532,-0.24567531110077795,0.2989699953083543,0.14681766466099958,-0.49514975995045246,0.1422370803863715,-0.4750856377993654
f,0.5947816700208932,0.401216585887596,0.7230319052698826,0.4043523441190228,1.862573586524004,-0.6809542586251643,-0.5859994714000258,0.6553110316764424,0.10077533399010957
a,0.07021046639420092,0.9560551506001502,0.6592307292944319,0.519976185245506,-1.213629045253238,1.9232915993061257,0.4581338159484539,-1.6548918929426533,-0.38177780006066453
b,0.057828840566799045,NA,0.1986658355072544,1.5323626701520494,0.025129847432364696,0.3636943781285879,-0.40106103471408666,0.8289899993281178,0.35182878735551415
a,0.05445314571261406,0.26230258750729263,-1.3594004516559293,-1.0565606746636476,-1.3838212754290908,-0.6513593304885879,0.20232234604530924,-0.6957717974485114,-1.8647750915971677
f,2.532717181602493,NA,0.8976816916684792,-0.0012149969592689346,1.6227648227532403,-0.5652754660456569,0.8990728199226068,1.5085258766888803,0.8845340264274157
a,2.8457671289797872,NA,0.4285082629684353,-0.8760567168263572,-0.8697185381465866,-0.9707608884086101,1.0408871858475686,0.2566567856946859,-1.0716655777420625
e,1.9574227505363524,NA,1.3531509612796009,-1.3752778725454384,0.3368291461710888,-0.8800147040430953,-0.0423509748713814,0.33914220870271933,1.1842550111936545
f,2.0896077314391732,NA,-0.02890353452549066,0.31747413264915614,1.002647165610606,-0.46752667603171566,0.7092961095985864,1.0179106650477774,-1.1359117408455575
c,2.692370650358498,NA,0.7742132228777946,1.0173496065333822,0.7449816248125828,0.2310628535198323,-0.2425360994734908,0.2023884238412536,0.9290251923688722
b,0.5207235447596759,NA,0.28625225173392527,-0.6475819316511511,-0.24963234414348223,0.23297043651808091,-0.7314233162871054,-0.20910579935411105,0.9287111931116443
f,0.3736951081082225,0.23502237093634903,0.11188984084992913,-0.41124811452089904,0.5143456760206745,-0.3496363000358595,0.5022178181190867,0.6448136320122451,0.4203736900446104
e,1.8075702383648604,NA,-0.5704932237816421,0.686695872596223,0.5787714993577204,1.1574641570329625,0.9819940964420225,0.9480791761551665,0.9425933816585562
b,2.5066925443243235,NA,0.7489816196018576,1.1005887427756793,0.25418857634194236,0.5595424554224581,-0.04231064541613551,1.0125363925572937,0.7907899573010275
a,0.6520350559148937,0.154242456657812,-0.4538111867350919,-1.3498331746188377,-1.0997838864408576,-1.1517446882908224,-0.4665748456812028,-1.2314508018215173,-1.6533391612239319
b,0.01563079794868827,0.9312877964694053,0.6637054696457558,0.04785039088536452,-0.19980605898875775,-0.5298467659020493,0.33740917359411804,-0.17201232503031266,-0.6274174615572472
b,1.886514995712787,NA,-0.8644654371348985,0.5077315182876557,0.43711076628641743,0.099871266968501,0.07772979214249878,0.9075149750978284,0.9845716706175309
f,1.1108027233276516,0.04232632927596569,-0.5851141489074072,-0.4114382712872797,0.8026125822445194,-0.5960895501881572,-0.4806197990931681,2.69827403440547,1.290741677838172
f,0.6078766419086605,0.8944812561385334,1.4408857288336212,-0.850903059547139,0.4754914461895463,-0.19263344221175177,0.7287542088070322,1.5747366842582884,0.9220005753551742
g,0.2344320046249777,0.44333776249550283,0.7624441559117062,-0.5769851988797075,1.1772501099045187,0.11051125832866446,-0.10494894129980194,1.202743973093075,-0.10208391418731555
b,2.4214517385698855,NA,0.37574319347615776,-0.345419743562697,1.1304901862065613,-0.28185733038342087,-0.34957555788320754,0.7088876985684425,0.5305243029020166
f,0.024745190050452948,0.3480022423900664,0.08944840393842407,1.4539221491787246,-0.3927120708123354,-0.29476493657293223,-1.2993738259140972,0.006240615169102015,-0.884526571143834
g,2.9790256249252707,NA,2.1104336673422797,0.4460450223787097,-0.6998629592838601,0.8002082913924535,0.8672158799604193,1.203080170150805,-1.079093894858338
b,0.789891384774819,0.46202505053952336,-1.4849401863525213,-0.5897530011327595,0.3973378712782092,0.32043592034058505,-0.03550176914385045,0.09669048192856505,-0.2399565806864688
g,0.391757630975917,NA,0.4391850800760555,0.5310033858771374,-0.32739637371195895,0.6103811669402537,-0.4872033232840176,0.78460212230564,-0.0012129830160233779
f,0.5991515717469156,0.7102660839445889,0.6041063784618168,0.1961153642336716,-0.41247446634854,0.5108665685466284,1.2126223076756457,-0.8087796206892863,-0.9831220886104481
a,0.7848558265250176,0.14082714542746544,-0.8854640823672855,0.6019817144252033,-0.11099010421332359,0.24138029463665447,0.3398067064134004,1.5484136864299296,-0.643781383065084
b,2.2094611348584294,NA,-0.15297272905212592,-0.22330461997588447,-0.44472501550854726,-0.6501937448585969,-0.06536863290144898,0.0838359205709515,0.4608499986391324
e,0.5451784094329923,0.09076738567091525,0.23469461131852826,-0.626422218290108,-0.9826981250262357,-0.14584665371366135,1.0543539365526151,0.9986645807533034,-0.09771548566715182
c,2.1470189597457647,NA,0.5522664126222079,-0.27428867706436666,-0.044801158038851485,-0.17548221696909497,-0.11479920448170815,0.6140698223194574,-0.7008427911302972
b,1.2723720241338015,NA,0.6859000574844095,-0.26415555984745764,0.3722365352226023,-0.1531437546499386,0.7013320575484303,-1.3800532400237784,-0.7306335397621408
b,2.4420908431056887,NA,-1.4139864220036706,-0.5295225369144425,-0.20363518699036598,-0.07617898822621576,0.15029219491978768,0.19342370706001832,-0.25068352147566664
c,1.0384702705778182,0.10700809792615473,0.3209386195019225,-0.4376661120270885,-0.07807914229301988,0.3837521201746643,0.19494680597396485,0.3340382021234459,-0.19926901468268007
g,2.5169189034495503,NA,-0.19954791798980154,-0.32998505573778203,-0.20740485658566182,-0.2003133034349728,0.3464600801209173,1.9544742877165833,0.17544856146334503
b,1.7157098797615618,NA,-0.026427897019878518,-0.27786582063439463,0.4632979890853263,0.22664115266362012,0.5019600199921915,-0.17788314251351423,1.4330456400206477
g,0.532400559168309,0.7638112104032189,0.7929814814846908,0.025788510725631937,0.8385089453455581,0.44028760234088954,-0.16846572449553912,3.1643479202814375,2.6453975919642314
f,1.462077024159953,0.6916920782532543,-0.8656161029430712,-0.14451512548196083,-0.14297771149373048,-0.4219881329466971,0.5977872567355759,0.027071409748028352,-0.7961022632897893
c,0.8926907465793192,0.8184860115870833,1.2228743483857039,-0.16162034548457824,0.36718811197719836,-0.4325745782910927,0.09941495514492384,1.6514473137060417,1.4908087057899546
a,2.571559084346518,NA,-0.20604114434298987,0.9365107214631592,0.39255600719150996,1.049229731306604,-0.3952919679751409,1.23836595082862,0.7695352442242549
e,2.9549513559322804,NA,0.4302938625277285,-0.6061117785095573,-0.07009451543327566,-0.013277592866301452,-0.6403274244377986,0.8294822523711258,-0.6786898556035493
e,1.1085041959304363,0.40682665980421007,0.39558618591112293,1.3697170982077242,0.4858034753561058,-0.33831808052331486,0.3440320931204445,0.3860055240364467,-0.1775724896882145
e,1.2188441588077694,0.033630429301410913,-0.6722162355982458,-0.3599668776892486,-0.5118561038291948,-0.2994629780347125,0.2550511314671674,-0.04209213961475389,-0.12648452226510232
c,0.580222824588418,NA,-0.03817907652451369,0.5012176390808668,-0.11737252335958163,-0.44934255433529924,-0.4954893902226851,-2.385716424390363,-0.1143092411969363
b,0.6932216787245125,NA,0.019035416674629935,0.0015408648700099598,0.1203856428833256,0.8332185811197471,0.19207219659840455,1.1578316513806877,0.721954027843596
f,2.527406466426328,NA,-0.5092776998622275,-0.33701926672746124,0.246540408312257,0.8214244803265006,-0.19371820367956097,0.136375288628734,-0.23029247772674188
g,2.5249598196242005,NA,-0.030386642861849777,-0.17135788789294307,0.45906140979158727,-1.2428774957974615,0.6030835263136549,-1.5076989428908565,-0.5280997835567391
a,0.8079626269172877,NA,-1.2528758959640605,0.40664687555270246,1.175756643503038,-0.529730347449562,0.6884238943486933,-0.2912202986340885,-0.16681156251187343
e,0.6705427744891495,0.7002274235710502,1.6750015159991691,0.22190052155455836,1.5171907245260112,0.09812948963181246,-0.0580752912151318,1.9266042982269742,1.2154063304040232
b,0.5271411209832877,NA,-0.5905922002603264,-0.4729341589715582,0.6805339917333394,-0.38754513799879975,0.17879224071040367,-1.5449891160157332,0.09735765134511176
b,1.472890253411606,NA,0.1432474654462812,1.3943735336702057,0.17637099189893857,0.6116336971830275,-0.2733614089281617,0.1605252214571848,-0.5284553423183084
f,2.660070080542937,NA,1.5142817713928838,-0.8647904213126841,-0.8659893332747419,-0.3860045468475629,-0.408364695191734,0.2817002702122551,0.1516473743455202
c,0.07697787531651556,NA,0.5187195842944088,-0.7034935173407505,-1.4017372439744116,-0.3498663046080006,0.3349186260612461,1.4759842698591765,-1.070428819319498
f,1.4352361913770437,NA,0.357753818870586,0.49533749395316723,0.822480263762976,1.0393468858728754,0.8228622602864735,-0.39261421181724065,0.8308929334448117
a,1.8752924620639533,NA,0.37957019084057764,-0.26771312397575836,0.21168651759558893,-0.5961852664803912,-1.0002522091170818,-0.4816319642806839,1.5652350333288423
c,2.4122382262721658,NA,-0.47565877944237783,2.283289550398299,0.3969253697604212,-0.06746966440402069,0.25472971784057946,0.5472068217358494,-0.10132891229785901
c,2.0433996801730245,NA,-1.1821175137813527,-1.9551418619281464,0.7610088221512409,-0.5794444281223108,-0.42134107505565116,1.8441604399280236,0.11102509258123477
e,2.1063235115725547,NA,-0.23550695682569434,1.458402418785852,-0.6805823226225992,0.8754376372947384,0.04720428653901104,1.0244408505589688,0.5327778792139174
f,0.8961390405893326,0.1474986020475626,-0.06118185152190328,-1.5305924768079051,0.4964924161959354,0.393896220013433,-0.8435882756015658,0.5939062129085858,0.624231156484444
f,0.13526926073245704,0.5951918810606003,0.3541475265483332,0.3500103276289705,-0.20554003106764074,-0.25447818543101236,0.1509836944794073,1.1698469534567153,1.6200957581716116
e,2.3554012938402593,NA,0.3770217934755409,-0.43056973743199967,-0.7896862375412722,0.0213407563134064,0.023238451409349582,0.42674657917232783,0.9629001984334068
b,2.803638599580154,NA,-0.5753126136771087,-0.27326762533095467,1.0627281416876686,-0.9783223035260146,-0.8576002611975287,-0.3200129774250012,0.17531723616399653
f,0.6902833865024149,NA,-0.5168625808895643,0.8936910115688196,0.49344151888312016,0.9502347520362369,1.0693611973056174,-0.8330612086463501,0.47372800735697906
c,1.2371763177216053,0.3803398129530251,0.04512656511995362,-1.23474506394335,-0.7675905790303197,0.8828891732882438,-0.4518464101121573,0.36014706008834324,-0.621378785086399
a,1.188559187343344,NA,0.41623378396335153,-0.8650693317913588,-0.059723144016403745,-0.31612764999325316,1.5512183547114506,0.34741231295791075,-0.8715315113353621
b,1.44632802112028,NA,-0.17012825367792014,0.5783687605062837,-0.50104504164295,0.7664053843506478,-0.5655164830594267,-0.021933192813895525,-0.3814613346356891
f,0.7155728561338037,0.07330601499415934,-0.3058657452739745,1.2260311499474124,0.5150744903236543,1.1002048934464765,0.40660701782864794,-0.3871386122386281,0.32025014753109526
a,2.8348483198788017,NA,0.4704637116285107,0.12328135531169244,0.4005959172149083,-0.24668993405630676,0.2508465799387006,-0.2816996701565755,-0.028223558312590567
b,1.4965158230625093,NA,0.8956160717313458,-0.2709048057377813,-0.6338533905557932,-0.42086939452990324,1.185851940983206,0.06059651584408893,-1.3337847502465778
b,0.896476139780134,NA,0.043072692742318563,-0.23501181715041955,-0.06426922128840945,-0.3696338072743835,-0.4126734871091007,0.8255392121132157,-0.8328385111720562
g,1.2781805600970984,0.3333535538986325,-0.7490057504650242,0.6376405073680874,-0.21256396406693917,0.7961329030392859,0.22710678253225852,-0.4972350428058042,-0.4060958080738454
f,1.9670933014713228,NA,1.8286090544058748,0.5158112410417062,0.25948229577765475,-0.6314834765781077,0.03448724219324362,3.874518037426652,0.6646773081263042
e,2.879047838738188,NA,1.0249223216677144,0.0811998056968927,0.3688586276904398,0.08757816247139141,0.8724563115407789,2.3341121659310353,1.567302358151636
a,1.524587429361418,NA,-0.6059904985616713,-1.5579712365521978,-0.09632881006829148,-1.2565669776540997,0.746759086700663,1.517626560766646,-0.5545573287279093
c,1.5001607642043382,NA,0.6233893986966296,-0.793587863590936,-0.690427578020429,0.11852234405189971,0.16075263607562423,-0.06177964605920033,-1.4782034176749492
g,1.7644679427612573,NA,0.018501891085687117,-0.6163887084494165,0.5530939123303178,0.052409824730397375,-0.2684193954568851,1.7539986440525843,0.3337093231334488
g,2.9974245589692146,NA,0.20405314186329768,-0.892692344922188,0.1428612172116463,-0.22930511405357973,-0.3089739967145932,0.5060630816079008,-0.5698292313714204
e,2.1232182376552373,NA,-1.122661975442948,-0.7070964997281365,-0.027437077254846315,0.3682008578315224,-1.144218231172645,-0.7603258932877731,-0.10737683494510589
c,2.532352647744119,NA,0.025764353515141114,2.2243258965327395,0.7372811878436802,0.7733457696517719,0.6523600903380093,-1.2985086690202543,0.31247125552363986
g,1.1571133334655315,NA,-0.7874760787482177,0.6349988813997921,-0.3197246020619416,0.0058664884007201545,-0.2291470549004119,-0.5384112000507345,0.6152836751947661
a,0.23402037075720727,NA,-0.09486189115180436,0.9041102834964709,-1.388221863257058,-0.2181751617881093,0.4005161613690129,-0.3342098640944051,-0.2857573654518205
e,2.889725506771356,NA,-0.5495075004291129,-1.404732191676994,-1.2319586651903203,-0.10047137418459268,-0.8672202256141657,0.18097682039274537,-0.14331637149713233
g,2.5085086743347347,NA,0.7467715813318256,-0.3304583507791684,1.10081138326336,-0.6533785284883525,-0.9866325055161081,0.7500235435280109,0.32939006316163477
c,2.4624639430548996,NA,-0.11805132379139621,-1.4266614337891659,0.47655351704783605,0.10395676644761709,1.0288308306674763,1.1897063700592394,0.9874559494923596
g,1.8719155329745263,NA,-0.1721743195666744,0.31990213493942515,-0.5348065832246232,0.38296962146613445,-0.7677344427031559,0.8391770896743505,0.7285799344059388
a,0.25144061353057623,0.7983381869271398,0.8020376628282275,-0.4723300239317198,-0.41421233062236346,-0.28456791572168294,-0.55970901113174365,1.2627842981552533,1.0318220498686996
e,1.5810284439940006,NA,0.30146983524743626,1.5800877858753597,-0.9035896051637813,1.0189496874198656,1.1371966686698,0.3630432628467212,0.7408456533850469
c,2.56075047980994,NA,0.38811200526989953,-0.2400914128226332,-0.254875927959632,0.03897353792128572,0.04376243187289526,-0.6444460038298158,-0.9426707971049688
g,0.2112495177425444,0.4013240176718682,0.18328890162564115,1.0298899431076605,-0.6491311790186336,-0.10096881512688172,0.49946337393572426,0.7015310974622359,0.6482545932484458
c,2.1503128786571324,NA,1.1287538727746773,-1.5567985238768514,0.6365395855863148,-1.417931908334093,-0.5001612759368995,1.353787966075668,1.1334972265529977
a,2.314618878532201,NA,0.6447362235058803,1.63558031174955,-0.7010916359264361,0.27699243773858184,-0.035460815660374845,0.5387183405329643,0.20173947829118383
b,0.9085330422967672,0.848887194879353,0.5777647088325492,0.7589178546864701,-0.1862998390606575,0.4957723553228419,1.7500700771583224,1.88015304628728,-0.3395514436650668
c,2.928889881586656,NA,-0.1744401086086032,-0.6926267465428587,0.01811109074778605,0.04493094463571795,-0.7380108313981724,1.5859426272032724,1.141027379639734
a,2.7920152817387134,NA,0.1043827302301103,0.9424006406706598,-0.7271458021651316,0.9023627938505836,-0.4578538258989694,0.48743803135137176,-0.8238729319645061
c,1.5113360134419054,NA,1.3583475729398218,-0.6606639215247133,-1.226038665653203,-0.42187177111663343,0.23420681418140243,-0.15181100418949867,-0.4719858510048186
e,0.9947200978640467,NA,-0.5476694727638212,0.8090544591129063,-1.0656201889757269,0.14532329790801748,0.3960843154185191,0.5518035774515616,1.1245458179979655
g,1.1582716999109834,NA,1.8371950778904433,0.4395942240915841,0.0024091329390578224,0.21706593209678376,0.0389531773387226,-0.02602085783502528,0.07732004026235613
f,2.19073752919212,NA,0.0665028315619274,-0.02875960518895674,-0.07668546112619684,-0.3660019673384667,0.4099685561951481,0.1027942915687734,1.331933362299714
e,2.668954225955531,NA,-0.7037178436944515,-0.4678578277698511,-0.7202111925535611,-0.17544118567839,0.8021939892877367,-0.27873893554578455,-0.5266816545220492
a,1.562531144823879,NA,-0.12487493347333511,1.1185891960168914,0.08107794260828044,-0.4421882815252124,-0.34916338820890325,1.1624987731261465,0.7413545954131028
b,2.620205951621756,NA,-0.47375485322635597,0.5497814982652277,-0.7466406435524093,-0.45929004053770767,-0.06779367012621512,-0.28596826478086945,0.01971691153069459
f,1.4553755095694214,NA,0.14381664751249484,-0.4659093857702344,0.1552475541380191,-0.30646756477749687,-0.29416635560428245,-0.8898510934512271,-0.018326040434224533
b,1.8496025009080768,NA,-1.1577530982882034,-0.36541689540574124,-1.2806638005919626,-1.186652794559388,0.48862905921012456,-0.08222357798949104,-0.38194532448898105
f,0.07956927758641541,0.7226582099683583,0.7433764297088044,-0.03944728364171394,0.8198553780501872,1.0589232389526952,0.15210588103594752,1.1760328271302254,1.3303188734529368
c,1.7913503798190504,NA,-1.212159492584932,0.45639273237824196,0.14187398564024634,0.5057306267522906,-1.113302893795741,0.023284583484902532,0.4941147786561423
f,0.8746742459479719,0.13439632346853614,0.39626764743404796,-0.624329156817964,1.0283775923128724,-1.2086699804186258,-0.549711250651017,1.2411749783776216,0.9122264775070404
g,1.4426316583994776,0.8947068289853632,0.861955808470645,-1.7407005449571795,1.0033184911301052,0.016029109575338873,0.29141773725464853,1.7604999609822718,-0.2550774920282275
f,2.5553540848195553,NA,1.5760942713838322e-4,0.5800040775757411,0.790504684973254,-0.10041748238316733,-0.5794800534213754,1.7047131967718587,0.9173308240733802
e,2.8700826158747077,NA,-1.3693693040244608,1.0610584389114244,1.2683047860504717,0.4868804767651149,-0.08030035715655817,0.8190236814054417,0.4353922150538855
g,2.180400253739208,NA,1.1715612772891508,1.0275959508599095,-0.6135663143741669,0.3544673441128623,0.35556744736331947,1.8248815182671279,0.2683142809599449
b,2.550367259653285,NA,1.1510888596040498,0.015205089747245947,-0.3738279284423801,-0.5180475908892711,-1.4586944827863828,-0.4715449955065692,-0.16634105502698843
e,0.5173896490596235,0.9989312537945807,0.2591749695784643,0.5979571024209558,0.02633897898541765,0.9113614488375749,-0.08028901277283973,-1.0776890383238422,-0.7003068690097154
g,2.5873762203846127,NA,-0.6372032542856778,0.6284419393152956,0.17023469904901545,0.4697673240931408,0.4086110425192008,1.373038329217114,0.6305583989775241
g,0.8008964234031737,NA,-0.9468162872045673,-1.2735189231240527,0.6051294203357307,-0.6243040405224379,0.032150602083533,0.27773404637834453,0.567691778337924
a,0.10949518368579447,0.6939794884528965,-0.30705966145926766,-1.070974651731745,0.6679149412537053,-0.8617821336611959,-0.6219058252597086,0.6032440771079862,0.2225493216224938
c,1.8061913147103041,NA,0.7842269839799603,0.9731608720672965,0.6361503765092567,-0.49634934119921126,-0.48736115282544096,1.039738697952079,0.8706206586459333
c,0.49742404860444367,0.3800242030993104,0.21248881851593066,-0.21582545641385842,0.99956934347542,0.21063209714597442,-0.5289881113567599,2.024770982837386,-0.250466072356063
c,0.9866611012257636,0.19408179796300828,-0.2877402634547302,1.337942661371757,-0.5338870416170428,0.5717453990007605,-0.4380376783164356,-1.1062626494993453,0.09681920553038148
b,1.4205617853440344,NA,1.0761921746241956,0.7784788357307616,0.44362017433483836,0.6138833712514664,-0.3743869615997598,0.08685036554921534,0.4864114556861677
g,2.220372688723728,NA,-0.025255679781132023,0.7798727140069174,1.060467200570981,0.17680391051943908,0.7328381188201322,-1.1990046407793167,0.16643294049389667
g,0.5973734229337424,0.010858718771487474,1.1018721787093297,-0.7715609430123361,0.12667526678137442,-0.08512411316346352,-0.33587176879883707,0.06939439432326555,-0.5349034889730631
f,2.3500501757953316,NA,-0.5497113039541734,-0.001709979613130795,0.16619075614315132,-0.3575895936576698,-0.07294347801848518,0.05749452841819047,0.03272734004517618
e,1.9166085098404437,NA,-0.2661399142106843,0.9633729390218119,0.6365418196150384,-0.4882271324537796,-0.34645428023823654,1.579059781854923,0.3128644873736163
f,1.018211691873148,0.573333103209734,0.1611083446917686,1.019905203010818,0.7441070227906832,0.7687642399986929,-0.4279543110561977,1.958746862323371,0.7710407482187143
g,0.038335734279826283,0.6787524363026023,0.7045831918195321,-1.9739767006839923,-0.43883149188324144,-0.914043614833008,0.45332433043404147,0.7829216586733465,0.14954485327064762
c,2.185837963828817,NA,1.20838342830647,0.6010336122725424,0.5101666135789815,0.08871799446479882,-0.7358252860137079,0.7214505937332218,-0.6528548607964026
f,2.2739979315083474,NA,0.2649855420239591,-1.2686503700133425,0.14364128393501258,-1.206347574021854,0.26257874719099217,2.0383825975324683,0.7551356777233338
b,0.3519565772730857,0.8791194739751518,2.100532377105087,0.1731489125364531,-1.6621579213026223,0.3642587415991417,0.0536164937131811,1.0806305289398719,0.39204035518724134
f,2.4338270185980946,NA,2.2004700314873187,1.0219735050953505,0.8291892985606051,-0.27775042257379157,0.03724131454239403,-1.0452021587228,-1.441804925925888
c,0.04884404526092112,0.9584322166629136,-1.671750369216472,0.3387366612864007,0.45693231382817234,-0.8295180677702113,-0.49978918849884024,-0.3648655228137575,0.07131775445262861
a,0.8049410032108426,NA,-0.2533443461379776,0.05271993163230941,-0.3626965164288911,-0.4329170494598067,0.1795725458217834,-0.3362417398188232,-0.48297126417044256
e,1.2274621766991913,0.9746194910258055,0.12834050992342677,0.5709124593863174,-0.11620057705561145,-0.08518655722647983,-0.8873170646536491,-0.6768799100975393,-0.5544711911101003
c,2.523157706251368,NA,0.1896033690738665,0.5408653481474888,-0.9646236394585623,-0.17635141018319792,-0.7317842468393226,0.25630688737706797,-0.8272203260253124
b,2.1010197785217315,NA,0.26948737143541673,0.5138163384050631,0.17090561700552506,-0.1762303645930901,-0.5489254175645821,1.0577856671913823,0.5925728549153235
f,1.8391243466176093,NA,0.27891622251043113,0.5114812337264902,-0.5281180261786054,-0.08949460344887178,0.3085189993455486,-0.9102511311862997,-0.5329380231779353
c,0.6813664413057268,NA,-0.8117668383817465,0.48992377362756595,-0.8799715883315149,-0.14891763726691037,0.18350997870720837,-1.179649279125796,0.5965198057216627
b,1.3064305325970054,NA,-0.33342031820458795,-1.6168314563494042,0.49646567398294383,-0.8040446863745438,-1.1698660529943414,-1.0881520971094514,0.5483205504483366
a,1.742590576177463,NA,-0.5450068202422674,0.25242979310672164,0.7194065807309818,0.2122163359880703,0.6446931029597649,0.06258080241270335,-0.14791863131956104
a,0.4888374397996813,0.5318155982531607,-2.1351842823927862,0.42725878628702135,0.8049802342762745,0.1854335501662875,0.10228178481032418,-2.1908292406661007,-0.747061314566732
c,0.48843170679174364,0.24327917327173054,0.9063090257464573,1.1425267090209847,-0.24324175337794962,0.07222576130358616,0.6024821108433496,1.0435432921999257,0.4914643978167142
e,0.6689681319985539,0.23372111143544316,-0.6319323632900359,1.7216463453744149,0.6099001127026237,1.186434761682301,-0.5231481597010315,-0.7797636770535973,-0.3143951224792506
a,1.1938139225821942,NA,-0.6777905522301019,1.1574551973708607,0.21183474821776177,0.8053940095624723,0.09774881723721701,-0.08812884701308432,1.0153595825017359
b,0.09817042574286461,0.19779406022280455,0.25063721918202003,1.70897975589061,-0.6029192423511643,0.834230623277053,-0.026177804703352292,0.09624071069986234,-1.3497102705484956
g,2.8523923333268613,NA,-0.47433334982396647,0.7223639104620283,0.07431868954312844,0.09660201472218949,0.47746785826881966,0.04636727214246006,-0.23320940975189294
a,2.533878622809425,NA,-0.07200690550973876,0.6292051293912418,-0.0938070324960597,0.0017712278696912775,0.532018800786636,-0.2735558285333225,-0.8245208559793092
g,2.0174824828282,NA,-1.4736612996260785,0.1495192312486701,0.21454260518208257,-0.010119682611606722,0.08321706200654912,1.0949479749585538,-0.37614941272161273
